x-axis,1,2,3
second,Ampere,Volt,Volt
-582.500E-03,-205.528E-03,+40.040E-03,-164.874E-03
-580.000E-03,-205.528E-03,+37.528E-03,-177.437E-03
-577.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-575.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-572.500E-03,-205.528E-03,+50.090E-03,-164.874E-03
-570.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-567.500E-03,-205.528E-03,+50.090E-03,-164.874E-03
-565.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-562.500E-03,-205.528E-03,+50.090E-03,-164.874E-03
-560.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-557.500E-03,-205.528E-03,+50.090E-03,-164.874E-03
-555.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-552.500E-03,-205.528E-03,+45.065E-03,-164.874E-03
-550.000E-03,-205.528E-03,+45.065E-03,-164.874E-03
-547.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-545.000E-03,-205.528E-03,+50.090E-03,-164.874E-03
-542.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-540.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-537.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-535.000E-03,-205.528E-03,+45.065E-03,-177.437E-03
-532.500E-03,-205.528E-03,+50.090E-03,-177.437E-03
-530.000E-03,-205.528E-03,+42.553E-03,-177.437E-03
-527.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-525.000E-03,-205.528E-03,+47.578E-03,-164.874E-03
-522.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-520.000E-03,-205.528E-03,+50.090E-03,-164.874E-03
-517.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-515.000E-03,-205.528E-03,+50.090E-03,-177.437E-03
-512.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-510.000E-03,-205.528E-03,+45.065E-03,-164.874E-03
-507.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-505.000E-03,-205.528E-03,+42.553E-03,-177.437E-03
-502.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-500.000E-03,-205.528E-03,+37.528E-03,-177.437E-03
-497.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-495.000E-03,-205.528E-03,+40.040E-03,-164.874E-03
-492.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-490.000E-03,-205.528E-03,+37.528E-03,-164.874E-03
-487.500E-03,-205.528E-03,+50.090E-03,-177.437E-03
-485.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-482.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-480.000E-03,-205.528E-03,+42.553E-03,-177.437E-03
-477.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-475.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-472.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-470.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-467.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-465.000E-03,-205.528E-03,+47.578E-03,-164.874E-03
-462.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-460.000E-03,-205.528E-03,+50.090E-03,-164.874E-03
-457.500E-03,-205.528E-03,+45.065E-03,-164.874E-03
-455.000E-03,-205.528E-03,+50.090E-03,-177.437E-03
-452.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-450.000E-03,-205.528E-03,+45.065E-03,-164.874E-03
-447.500E-03,-205.528E-03,+50.090E-03,-164.874E-03
-445.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-442.500E-03,-205.528E-03,+50.090E-03,-164.874E-03
-440.000E-03,-205.528E-03,+50.090E-03,-164.874E-03
-437.500E-03,-205.528E-03,+45.065E-03,-164.874E-03
-435.000E-03,-205.528E-03,+52.603E-03,-164.874E-03
-432.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-430.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-427.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-425.000E-03,-205.528E-03,+45.065E-03,-164.874E-03
-422.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-420.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-417.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-415.000E-03,-205.528E-03,+50.090E-03,-164.874E-03
-412.500E-03,-205.528E-03,+42.553E-03,-164.874E-03
-410.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-407.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-405.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-402.500E-03,-205.528E-03,+42.553E-03,-164.874E-03
-400.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-397.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-395.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-392.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-390.000E-03,-205.528E-03,+50.090E-03,-164.874E-03
-387.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-385.000E-03,-205.528E-03,+50.090E-03,-177.437E-03
-382.500E-03,-205.528E-03,+47.578E-03,-177.437E-03
-380.000E-03,-205.528E-03,+50.090E-03,-177.437E-03
-377.500E-03,-205.528E-03,+52.603E-03,-164.874E-03
-375.000E-03,-205.528E-03,+47.578E-03,-164.874E-03
-372.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-370.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-367.500E-03,-205.528E-03,+37.528E-03,-164.874E-03
-365.000E-03,-205.528E-03,+40.040E-03,-164.874E-03
-362.500E-03,-205.528E-03,+37.528E-03,-164.874E-03
-360.000E-03,-205.528E-03,+37.528E-03,-177.437E-03
-357.500E-03,-205.528E-03,+37.528E-03,-164.874E-03
-355.000E-03,-205.528E-03,+35.015E-03,-177.437E-03
-352.500E-03,-205.528E-03,+37.528E-03,-177.437E-03
-350.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-347.500E-03,-205.528E-03,+42.553E-03,-164.874E-03
-345.000E-03,-205.528E-03,+45.065E-03,-164.874E-03
-342.500E-03,-205.528E-03,+42.553E-03,-164.874E-03
-340.000E-03,-205.528E-03,+42.553E-03,-177.437E-03
-337.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-335.000E-03,-205.528E-03,+37.528E-03,-164.874E-03
-332.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-330.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-327.500E-03,-205.528E-03,+42.553E-03,-164.874E-03
-325.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-322.500E-03,-205.528E-03,+40.040E-03,-177.437E-03
-320.000E-03,-180.402E-03,+40.040E-03,-164.874E-03
-317.500E-03,-205.528E-03,+45.065E-03,-164.874E-03
-315.000E-03,-205.528E-03,+40.040E-03,-164.874E-03
-312.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-310.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-307.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-305.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-302.500E-03,-205.528E-03,+37.528E-03,-177.437E-03
-300.000E-03,-205.528E-03,+45.065E-03,-164.874E-03
-297.500E-03,-205.528E-03,+37.528E-03,-164.874E-03
-295.000E-03,-180.402E-03,+42.553E-03,-164.874E-03
-292.500E-03,-205.528E-03,+40.040E-03,-164.874E-03
-290.000E-03,-205.528E-03,+40.040E-03,-164.874E-03
-287.500E-03,-205.528E-03,+40.040E-03,-164.874E-03
-285.000E-03,-205.528E-03,+42.553E-03,-177.437E-03
-282.500E-03,-205.528E-03,+37.528E-03,-177.437E-03
-280.000E-03,-205.528E-03,+37.528E-03,-177.437E-03
-277.500E-03,-205.528E-03,+40.040E-03,-177.437E-03
-275.000E-03,-205.528E-03,+37.528E-03,-177.437E-03
-272.500E-03,-205.528E-03,+35.015E-03,-177.437E-03
-270.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-267.500E-03,-205.528E-03,+35.015E-03,-164.874E-03
-265.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-262.500E-03,-205.528E-03,+37.528E-03,-164.874E-03
-260.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-257.500E-03,-205.528E-03,+35.015E-03,-164.874E-03
-255.000E-03,-205.528E-03,+42.553E-03,-177.437E-03
-252.500E-03,-205.528E-03,+40.040E-03,-177.437E-03
-250.000E-03,-205.528E-03,+42.553E-03,-177.437E-03
-247.500E-03,-205.528E-03,+40.040E-03,-164.874E-03
-245.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-242.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-240.000E-03,-205.528E-03,+45.065E-03,-177.437E-03
-237.500E-03,-205.528E-03,+52.603E-03,-164.874E-03
-235.000E-03,-205.528E-03,+45.065E-03,-177.437E-03
-232.500E-03,-205.528E-03,+52.603E-03,-164.874E-03
-230.000E-03,-205.528E-03,+47.578E-03,-164.874E-03
-227.500E-03,-205.528E-03,+50.090E-03,-177.437E-03
-225.000E-03,-205.528E-03,+50.090E-03,-164.874E-03
-222.500E-03,-205.528E-03,+47.578E-03,-164.874E-03
-220.000E-03,-205.528E-03,+47.578E-03,-177.437E-03
-217.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-215.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-212.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-210.000E-03,-205.528E-03,+37.528E-03,-177.437E-03
-207.500E-03,-205.528E-03,+45.065E-03,-164.874E-03
-205.000E-03,-205.528E-03,+40.040E-03,-164.874E-03
-202.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-200.000E-03,-205.528E-03,+40.040E-03,-177.437E-03
-197.500E-03,-205.528E-03,+45.065E-03,-164.874E-03
-195.000E-03,-205.528E-03,+35.015E-03,-177.437E-03
-192.500E-03,-205.528E-03,+42.553E-03,-177.437E-03
-190.000E-03,-205.528E-03,+37.528E-03,-164.874E-03
-187.500E-03,-205.528E-03,+45.065E-03,-177.437E-03
-185.000E-03,-205.528E-03,+42.553E-03,-164.874E-03
-182.500E-03,-205.528E-03,+42.553E-03,-164.874E-03
-180.000E-03,+523.115E-03,+45.065E-03,-164.874E-03
-177.500E-03,+15.698995E+00,+45.065E-03,-164.874E-03
-175.000E-03,+26.628643E+00,+105.367E-03,-152.311E-03
-172.500E-03,+20.749246E+00,+178.231E-03,-114.623E-03
-170.000E-03,+1.930150E+00,+243.558E-03,-102.060E-03
-167.500E-03,-19.426634E+00,+261.146E-03,-102.060E-03
-165.000E-03,-32.064825E+00,+283.759E-03,-114.623E-03
-162.500E-03,-24.275880E+00,+406.874E-03,-89.497E-03
-160.000E-03,-4.853769E+00,+680.744E-03,+36.131E-03
-157.500E-03,+16.176382E+00,+1.037528E+00,+350.201E-03
-155.000E-03,+26.352261E+00,+1.200844E+00,+815.025E-03
-152.500E-03,+21.829648E+00,+1.183256E+00,+1.418041E+00
-150.000E-03,+3.437688E+00,+1.140543E+00,+2.046181E+00
-147.500E-03,-17.466835E+00,+919.437E-03,+2.674322E+00
-145.000E-03,-28.522111E+00,+864.161E-03,+3.214523E+00
-142.500E-03,-22.994473E+00,+942.050E-03,+3.641659E+00
-140.000E-03,-5.280905E+00,+1.065166E+00,+3.905478E+00
-137.500E-03,+15.523115E+00,+1.303859E+00,+4.131608E+00
-135.000E-03,+24.141206E+00,+1.394312E+00,+4.433116E+00
-132.500E-03,+18.312060E+00,+1.371698E+00,+4.696935E+00
-130.000E-03,+2.859799E+00,+1.298834E+00,+4.985880E+00
-127.500E-03,-17.089950E+00,+1.120442E+00,+5.262262E+00
-125.000E-03,-27.667840E+00,+967.176E-03,+5.450704E+00
-122.500E-03,-21.838694E+00,+889.286E-03,+5.488392E+00
-120.000E-03,-5.205528E+00,+869.186E-03,+5.438141E+00
-117.500E-03,+14.266834E+00,+1.022452E+00,+5.337639E+00
-115.000E-03,+22.357286E+00,+1.200844E+00,+5.224573E+00
-112.500E-03,+16.101005E+00,+1.308884E+00,+5.149196E+00
-110.000E-03,-1.386433E+00,+1.331497E+00,+5.199448E+00
-107.500E-03,-21.110051E+00,+1.190794E+00,+5.325076E+00
-105.000E-03,-31.260805E+00,+994.814E-03,+5.475829E+00
-102.500E-03,-23.421609E+00,+886.774E-03,+5.614020E+00
-100.000E-03,-6.210553E+00,+816.422E-03,+5.664272E+00
-97.500E-03,+14.719095E+00,+896.824E-03,+5.664272E+00
-95.000E-03,+23.412563E+00,+972.201E-03,+5.664272E+00
-92.500E-03,+17.608542E+00,+1.112905E+00,+5.639146E+00
-90.000E-03,+1.101005E+00,+1.296322E+00,+5.701960E+00
-87.500E-03,-16.386433E+00,+1.349085E+00,+5.877840E+00
-85.000E-03,-27.768342E+00,+1.328985E+00,+6.116533E+00
-82.500E-03,-22.441709E+00,+1.163156E+00,+6.493417E+00
-80.000E-03,-1.436684E+00,+1.004864E+00,+6.820051E+00
-77.500E-03,+16.930150E+00,+964.663E-03,+7.096433E+00
-75.000E-03,+26.452764E+00,+901.849E-03,+7.423066E+00
-72.500E-03,+21.829648E+00,+894.312E-03,+7.536131E+00
-70.000E-03,+5.874874E+00,+964.663E-03,+7.699448E+00
-67.500E-03,-11.084925E+00,+1.052603E+00,+7.712010E+00
-65.000E-03,-19.979398E+00,+1.180744E+00,+7.724573E+00
-62.500E-03,-13.094975E+00,+1.228482E+00,+7.674322E+00
-60.000E-03,+4.668844E+00,+1.261146E+00,+7.774824E+00
-57.500E-03,+21.628643E+00,+1.263658E+00,+7.837639E+00
-55.000E-03,+33.613568E+00,+1.090291E+00,+8.013518E+00
-52.500E-03,+25.221608E+00,+989.789E-03,+8.101458E+00
-50.000E-03,+7.709045E+00,+962.151E-03,+8.189397E+00
-47.500E-03,-11.512061E+00,+911.899E-03,+8.227086E+00
-45.000E-03,-21.235679E+00,+919.437E-03,+8.227086E+00
-42.500E-03,-19.376383E+00,+974.714E-03,+8.176835E+00
-40.000E-03,-3.094975E+00,+1.062653E+00,+8.151709E+00
-37.500E-03,+13.010552E+00,+1.168181E+00,+8.076332E+00
-35.000E-03,+20.447738E+00,+1.278734E+00,+8.126583E+00
-32.500E-03,+15.472864E+00,+1.266171E+00,+8.264774E+00
-30.000E-03,-3.547237E+00,+1.160643E+00,+8.490905E+00
-27.500E-03,-22.366332E+00,+1.183256E+00,+8.704473E+00
-25.000E-03,-32.692966E+00,+1.097829E+00,+9.031106E+00
-22.500E-03,-24.200503E+00,+942.050E-03,+9.257237E+00
-20.000E-03,-9.778393E+00,+1.029990E+00,+9.596433E+00
-17.500E-03,+8.538191E+00,+967.176E-03,+9.835126E+00
-15.000E-03,+18.211557E+00,+937.025E-03,+9.973317E+00
-12.500E-03,+13.940201E+00,+1.095317E+00,+10.086382E+00
-10.000E-03,+774.371E-03,+1.115417E+00,+10.124071E+00
-7.500E-03,-16.587438E+00,+1.208382E+00,+10.249699E+00
-5.000E-03,-21.537187E+00,+1.246070E+00,+10.387890E+00
-2.500E-03,-17.692965E+00,+1.208382E+00,+10.488392E+00
-0.0E+00,+2.884924E+00,+1.213407E+00,+10.727086E+00
+2.500E-03,+21.101005E+00,+1.097829E+00,+10.915528E+00
+5.000E-03,+32.030653E+00,+1.127980E+00,+11.129096E+00
+7.500E-03,+26.000502E+00,+1.019940E+00,+11.418041E+00
+10.000E-03,+9.543216E+00,+1.017427E+00,+11.568794E+00
+12.500E-03,-8.622614E+00,+992.301E-03,+11.681860E+00
+15.000E-03,-17.391458E+00,+949.588E-03,+11.820051E+00
+17.500E-03,-15.205528E+00,+1.035015E+00,+11.870302E+00
+20.000E-03,-1.763317E+00,+1.052603E+00,+11.845176E+00
+22.500E-03,+12.256784E+00,+1.155618E+00,+11.870302E+00
+25.000E-03,+18.261809E+00,+1.241045E+00,+11.920553E+00
+27.500E-03,+12.960301E+00,+1.198332E+00,+11.983367E+00
+30.000E-03,-6.411558E+00,+1.258633E+00,+12.058744E+00
+32.500E-03,-21.788443E+00,+1.170693E+00,+12.335126E+00
+35.000E-03,-29.301006E+00,+1.160643E+00,+12.611508E+00
+37.500E-03,-25.632664E+00,+1.148080E+00,+12.887890E+00
+40.000E-03,-7.768342E+00,+1.072703E+00,+13.126583E+00
+42.500E-03,+10.623618E+00,+1.070191E+00,+13.465779E+00
+45.000E-03,+20.322110E+00,+1.007377E+00,+13.804975E+00
+47.500E-03,+18.940201E+00,+972.201E-03,+14.081357E+00
+50.000E-03,+6.905025E+00,+984.764E-03,+14.257237E+00
+52.500E-03,-7.265830E+00,+1.004864E+00,+14.345176E+00
+55.000E-03,-13.371357E+00,+1.070191E+00,+14.332613E+00
+57.500E-03,-9.024624E+00,+1.153106E+00,+14.357739E+00
+60.000E-03,+4.392462E+00,+1.173206E+00,+14.382865E+00
+62.500E-03,+19.116080E+00,+1.236020E+00,+14.395428E+00
+65.000E-03,+24.417588E+00,+1.203357E+00,+14.433116E+00
+67.500E-03,+16.126130E+00,+1.190794E+00,+14.508493E+00
+70.000E-03,-2.014573E+00,+1.185769E+00,+14.608995E+00
+72.500E-03,-19.904021E+00,+1.145568E+00,+14.772312E+00
+75.000E-03,-26.713066E+00,+1.160643E+00,+14.960754E+00
+77.500E-03,-24.627639E+00,+1.133005E+00,+15.212010E+00
+80.000E-03,-10.004523E+00,+1.092804E+00,+15.513518E+00
+82.500E-03,+6.854773E+00,+1.077729E+00,+15.877840E+00
+85.000E-03,+16.879899E+00,+1.012402E+00,+16.141659E+00
+87.500E-03,+17.633668E+00,+979.739E-03,+16.367789E+00
+90.000E-03,+6.854773E+00,+969.688E-03,+16.631608E+00
+92.500E-03,-5.054774E+00,+992.301E-03,+16.732111E+00
+95.000E-03,-12.265830E+00,+1.035015E+00,+16.769799E+00
+97.500E-03,-7.215578E+00,+1.090291E+00,+16.769799E+00
+100.000E-03,+5.673869E+00,+1.148080E+00,+16.719548E+00
+102.500E-03,+17.683919E+00,+1.175719E+00,+16.669297E+00
+105.000E-03,+19.719095E+00,+1.195819E+00,+16.656734E+00
+107.500E-03,+11.653768E+00,+1.210894E+00,+16.669297E+00
+110.000E-03,-5.105026E+00,+1.195819E+00,+16.757237E+00
+112.500E-03,-22.290955E+00,+1.203357E+00,+16.920553E+00
+115.000E-03,-27.667840E+00,+1.208382E+00,+17.159247E+00
+117.500E-03,-21.336182E+00,+1.205869E+00,+17.485880E+00
+120.000E-03,-5.984423E+00,+1.198332E+00,+17.850201E+00
+122.500E-03,+11.427638E+00,+1.175719E+00,+18.415528E+00
+125.000E-03,+24.040703E+00,+1.135518E+00,+18.918041E+00
+127.500E-03,+20.548241E+00,+1.095317E+00,+19.395428E+00
+130.000E-03,+11.302010E+00,+1.035015E+00,+19.810000E+00
+132.500E-03,-4.527136E+00,+987.276E-03,+20.098945E+00
+135.000E-03,-13.496985E+00,+944.563E-03,+20.337639E+00
+137.500E-03,-14.878895E+00,+929.487E-03,+20.475830E+00
+140.000E-03,-6.361307E+00,+929.487E-03,+20.425578E+00
+142.500E-03,+3.060804E+00,+952.100E-03,+20.249699E+00
+145.000E-03,+8.563316E+00,+1.002352E+00,+19.948191E+00
+147.500E-03,+4.593467E+00,+1.050090E+00,+19.709498E+00
+150.000E-03,-5.909046E+00,+1.115417E+00,+19.345176E+00
+152.500E-03,-14.979398E+00,+1.155618E+00,+18.980855E+00
+155.000E-03,-17.316081E+00,+1.175719E+00,+18.629096E+00
+157.500E-03,-8.873870E+00,+1.203357E+00,+18.365277E+00
+160.000E-03,+5.246733E+00,+1.195819E+00,+18.201960E+00
+162.500E-03,+18.864824E+00,+1.205869E+00,+18.164272E+00
+165.000E-03,+22.131155E+00,+1.215920E+00,+18.340151E+00
+167.500E-03,+14.467839E+00,+1.210894E+00,+18.679347E+00
+170.000E-03,-1.034674E+00,+1.241045E+00,+19.156734E+00
+172.500E-03,-17.115076E+00,+1.228482E+00,+19.747186E+00
+175.000E-03,-23.522111E+00,+1.228482E+00,+20.438141E+00
+177.500E-03,-20.306031E+00,+1.218432E+00,+21.154222E+00
+180.000E-03,-4.024624E+00,+1.178231E+00,+22.121558E+00
+182.500E-03,+10.824623E+00,+1.145568E+00,+22.925578E+00
+185.000E-03,+23.563316E+00,+1.082754E+00,+23.717036E+00
+187.500E-03,+24.492965E+00,+1.027477E+00,+24.433116E+00
+190.000E-03,+14.995477E+00,+977.226E-03,+24.810000E+00
+192.500E-03,+673.869E-03,+916.925E-03,+25.212011E+00
+195.000E-03,-12.366332E+00,+884.261E-03,+25.136634E+00
+197.500E-03,-16.084925E+00,+859.136E-03,+25.098945E+00
+200.000E-03,-12.014573E+00,+841.548E-03,+24.621558E+00
+202.500E-03,-2.466835E+00,+864.161E-03,+24.219548E+00
+205.000E-03,+3.789447E+00,+889.286E-03,+23.377840E+00
+207.500E-03,+3.362311E+00,+949.588E-03,+22.598945E+00
+210.000E-03,-2.592463E+00,+997.327E-03,+21.631609E+00
+212.500E-03,-10.079900E+00,+1.047578E+00,+20.588895E+00
+215.000E-03,-11.285930E+00,+1.105367E+00,+19.784875E+00
+217.500E-03,-5.130151E+00,+1.138030E+00,+19.005980E+00
+220.000E-03,+5.849748E+00,+1.163156E+00,+18.402965E+00
+222.500E-03,+14.920100E+00,+1.183256E+00,+18.026081E+00
+225.000E-03,+16.528140E+00,+1.183256E+00,+17.887890E+00
+227.500E-03,+8.563316E+00,+1.198332E+00,+17.975830E+00
+230.000E-03,-3.396483E+00,+1.193307E+00,+18.352714E+00
+232.500E-03,-13.044724E+00,+1.193307E+00,+18.905478E+00
+235.000E-03,-15.758292E+00,+1.203357E+00,+19.722061E+00
+237.500E-03,-10.105026E+00,+1.195819E+00,+20.752212E+00
+240.000E-03,+2.759296E+00,+1.203357E+00,+21.870302E+00
+242.500E-03,+14.693969E+00,+1.210894E+00,+22.925578E+00
+245.000E-03,+19.819598E+00,+1.208382E+00,+24.257237E+00
+247.500E-03,+12.683919E+00,+1.218432E+00,+25.274825E+00
+250.000E-03,+1.050753E+00,+1.205869E+00,+26.367789E+00
+252.500E-03,-15.356282E+00,+1.193307E+00,+27.033619E+00
+255.000E-03,-26.034674E+00,+1.173206E+00,+27.913016E+00
+257.500E-03,-23.949247E+00,+1.140543E+00,+28.553719E+00
+260.000E-03,-9.778393E+00,+1.117930E+00,+28.867789E+00
+262.500E-03,+7.256784E+00,+1.077729E+00,+29.081357E+00
+265.000E-03,+22.709045E+00,+1.040040E+00,+29.307488E+00
+267.500E-03,+23.437688E+00,+1.007377E+00,+29.219548E+00
+270.000E-03,+14.995477E+00,+962.151E-03,+28.717036E+00
+272.500E-03,+1.000502E+00,+929.487E-03,+28.189398E+00
+275.000E-03,-15.205528E+00,+904.362E-03,+27.523568E+00
+277.500E-03,-22.014574E+00,+869.186E-03,+26.656734E+00
+280.000E-03,-16.863820E+00,+851.598E-03,+25.802463E+00
+282.500E-03,-4.803518E+00,+839.035E-03,+24.822563E+00
+285.000E-03,+6.050753E+00,+823.960E-03,+23.918041E+00
+287.500E-03,+11.302010E+00,+839.035E-03,+22.913016E+00
+290.000E-03,+9.693969E+00,+846.573E-03,+22.083870E+00
+292.500E-03,+1.779397E+00,+874.211E-03,+21.141659E+00
+295.000E-03,-3.547237E+00,+909.387E-03,+20.274825E+00
+297.500E-03,-3.873870E+00,+949.588E-03,+19.709498E+00
+300.000E-03,+874.874E-03,+989.789E-03,+19.219548E+00
+302.500E-03,+6.075879E+00,+1.029990E+00,+18.905478E+00
+305.000E-03,+7.683919E+00,+1.070191E+00,+18.767287E+00
+307.500E-03,+3.814572E+00,+1.110392E+00,+18.842664E+00
+310.000E-03,-4.451759E+00,+1.138030E+00,+19.056232E+00
+312.500E-03,-11.763317E+00,+1.163156E+00,+19.508493E+00
+315.000E-03,-13.999498E+00,+1.173206E+00,+20.262262E+00
+317.500E-03,-7.818593E+00,+1.178231E+00,+21.041156E+00
+320.000E-03,+2.734170E+00,+1.178231E+00,+21.857739E+00
+322.500E-03,+10.925125E+00,+1.168181E+00,+22.875327E+00
+325.000E-03,+12.357286E+00,+1.170693E+00,+23.842664E+00
+327.500E-03,+7.156281E+00,+1.173206E+00,+24.646684E+00
+330.000E-03,-2.617588E+00,+1.165668E+00,+25.601458E+00
+332.500E-03,-12.893970E+00,+1.180744E+00,+26.367789E+00
+335.000E-03,-15.029649E+00,+1.183256E+00,+27.071307E+00
+337.500E-03,-7.843719E+00,+1.185769E+00,+27.699448E+00
+340.000E-03,+3.513065E+00,+1.195819E+00,+28.139146E+00
+342.500E-03,+15.095980E+00,+1.195819E+00,+28.465779E+00
+345.000E-03,+19.266834E+00,+1.203357E+00,+28.742161E+00
+347.500E-03,+12.206532E+00,+1.208382E+00,+28.717036E+00
+350.000E-03,+497.989E-03,+1.195819E+00,+28.503468E+00
+352.500E-03,-15.909046E+00,+1.188281E+00,+28.490905E+00
+355.000E-03,-21.788443E+00,+1.173206E+00,+28.415528E+00
+357.500E-03,-20.230654E+00,+1.160643E+00,+28.101458E+00
+360.000E-03,-6.461810E+00,+1.148080E+00,+27.925578E+00
+362.500E-03,+10.422613E+00,+1.133005E+00,+27.900453E+00
+365.000E-03,+22.683919E+00,+1.115417E+00,+27.699448E+00
+367.500E-03,+22.307035E+00,+1.097829E+00,+27.523568E+00
+370.000E-03,+9.844723E+00,+1.082754E+00,+27.485880E+00
+372.500E-03,-8.471860E+00,+1.070191E+00,+27.297438E+00
+375.000E-03,-20.306031E+00,+1.047578E+00,+27.410503E+00
+377.500E-03,-24.753267E+00,+1.037528E+00,+27.573820E+00
+380.000E-03,-12.944222E+00,+1.019940E+00,+27.523568E+00
+382.500E-03,+4.015577E+00,+999.839E-03,+27.875327E+00
+385.000E-03,+20.749246E+00,+984.764E-03,+28.114021E+00
+387.500E-03,+25.774372E+00,+964.663E-03,+28.189398E+00
+390.000E-03,+16.151256E+00,+949.588E-03,+28.214523E+00
+392.500E-03,-29.649E-03,+932.000E-03,+28.277337E+00
+395.000E-03,-17.517086E+00,+914.412E-03,+28.151709E+00
+397.500E-03,-24.326131E+00,+896.824E-03,+27.925578E+00
+400.000E-03,-18.949247E+00,+876.724E-03,+27.825076E+00
+402.500E-03,-5.205528E+00,+861.648E-03,+27.460754E+00
+405.000E-03,+11.628643E+00,+849.085E-03,+27.021056E+00
+407.500E-03,+20.598492E+00,+828.985E-03,+26.644171E+00
+410.000E-03,+16.327135E+00,+821.447E-03,+25.915528E+00
+412.500E-03,+5.171356E+00,+818.935E-03,+25.312513E+00
+415.000E-03,-5.532161E+00,+813.910E-03,+24.508493E+00
+417.500E-03,-11.411558E+00,+836.523E-03,+23.842664E+00
+420.000E-03,-10.507036E+00,+846.573E-03,+23.000955E+00
+422.500E-03,-2.893970E+00,+869.186E-03,+22.498443E+00
+425.000E-03,+2.608542E+00,+904.362E-03,+21.857739E+00
+427.500E-03,+3.990452E+00,+932.000E-03,+21.217036E+00
+430.000E-03,-230.654E-03,+969.688E-03,+20.978342E+00
+432.500E-03,-5.004523E+00,+1.007377E+00,+20.689397E+00
+435.000E-03,-7.667840E+00,+1.047578E+00,+20.475830E+00
+437.500E-03,-3.873870E+00,+1.087779E+00,+20.325076E+00
+440.000E-03,+4.317085E+00,+1.120442E+00,+20.500955E+00
+442.500E-03,+11.553266E+00,+1.143055E+00,+20.739649E+00
+445.000E-03,+11.955276E+00,+1.155618E+00,+21.041156E+00
+447.500E-03,+5.874874E+00,+1.163156E+00,+21.430603E+00
+450.000E-03,-2.768342E+00,+1.165668E+00,+22.184372E+00
+452.500E-03,-10.130151E+00,+1.163156E+00,+22.825076E+00
+455.000E-03,-12.843719E+00,+1.168181E+00,+23.402965E+00
